Date: do 28 mrt 2013, Material: Au, Temp: 4.2 K
AO1 - module gain: 1.0E+0, R_out: 0.0
AO2 - module gain: 1.0E+2
MUX1 - ADC gain: 4, logarithmic amplifier: D:\LabVIEW Data\Lithographic MCBJ\MED24_070412.TXT, R_in: 0.000
MUX2 - ADC gain: 4, linear amplifier: 1.000000 x 1e10 V/A, R_in: 1.000
Breaking trace: 15 0
Axis position: -882.253049
Vbias (V)	<I> and Ii MUX1 (A)	Vbias (V)	<I> and Ii MUX2 (A)
@
0.00000000E+0	-2.86314994E-9	-2.86314994E-9	0.00000000E+0	0.00000000E+0	0.00000000E+0
2.44140625E-3	1.11494998E-7	1.11494998E-7	2.44140625E-3	0.00000000E+0	0.00000000E+0
4.88281250E-3	3.25776000E-7	3.25776000E-7	4.88281250E-3	0.00000000E+0	0.00000000E+0
7.32421875E-3	5.33185982E-7	5.33185982E-7	7.32421875E-3	0.00000000E+0	0.00000000E+0
9.76562500E-3	7.48232026E-7	7.48232026E-7	9.76562500E-3	0.00000000E+0	0.00000000E+0
1.22070313E-2	9.56404961E-7	9.56404961E-7	1.22070313E-2	0.00000000E+0	0.00000000E+0
1.46484375E-2	1.17136995E-6	1.17136995E-6	1.46484375E-2	0.00000000E+0	0.00000000E+0
1.70898438E-2	1.37919994E-6	1.37919994E-6	1.70898438E-2	0.00000000E+0	0.00000000E+0
1.95312500E-2	1.59469005E-6	1.59469005E-6	1.95312500E-2	0.00000000E+0	0.00000000E+0
2.19726563E-2	1.80076995E-6	1.80076995E-6	2.19726563E-2	0.00000000E+0	0.00000000E+0
2.44140625E-2	2.01727994E-6	2.01727994E-6	2.44140625E-2	0.00000000E+0	0.00000000E+0
2.68554688E-2	2.22386006E-6	2.22386006E-6	2.68554688E-2	0.00000000E+0	0.00000000E+0
2.92968750E-2	2.43974000E-6	2.43974000E-6	2.92968750E-2	0.00000000E+0	0.00000000E+0
3.17382813E-2	2.64491996E-6	2.64491996E-6	3.17382813E-2	0.00000000E+0	0.00000000E+0
3.41796875E-2	2.86220006E-6	2.86220006E-6	3.41796875E-2	0.00000000E+0	0.00000000E+0
3.66210938E-2	3.07284995E-6	3.07284995E-6	3.66210938E-2	0.00000000E+0	0.00000000E+0
3.90625000E-2	3.29114005E-6	3.29114005E-6	3.90625000E-2	0.00000000E+0	0.00000000E+0
4.15039063E-2	3.49646007E-6	3.49646007E-6	4.15039063E-2	0.00000000E+0	0.00000000E+0
4.39453125E-2	3.71321994E-6	3.71321994E-6	4.39453125E-2	0.00000000E+0	0.00000000E+0
4.63867188E-2	3.91930007E-6	3.91930007E-6	4.63867188E-2	0.00000000E+0	0.00000000E+0
4.88281250E-2	4.13454018E-6	4.13454018E-6	4.88281250E-2	0.00000000E+0	0.00000000E+0
5.12695313E-2	4.34290996E-6	4.34290996E-6	5.12695313E-2	0.00000000E+0	0.00000000E+0
5.37109375E-2	4.55661984E-6	4.55661984E-6	5.37109375E-2	0.00000000E+0	0.00000000E+0
5.61523438E-2	4.76879995E-6	4.76879995E-6	5.61523438E-2	0.00000000E+0	0.00000000E+0
5.85937500E-2	4.98404006E-6	4.98404006E-6	5.85937500E-2	0.00000000E+0	0.00000000E+0
6.10351563E-2	5.19163996E-6	5.19163996E-6	6.10351563E-2	0.00000000E+0	0.00000000E+0
6.34765625E-2	5.40153997E-6	5.40153997E-6	6.34765625E-2	0.00000000E+0	0.00000000E+0
6.59179688E-2	5.60991020E-6	5.60991020E-6	6.59179688E-2	0.00000000E+0	0.00000000E+0
6.83593750E-2	5.82591019E-6	5.82591019E-6	6.83593750E-2	0.00000000E+0	0.00000000E+0
7.08007813E-2	6.03656008E-6	6.03656008E-6	7.08007813E-2	0.00000000E+0	0.00000000E+0
7.32421875E-2	6.24951008E-6	6.24951008E-6	7.32421875E-2	0.00000000E+0	0.00000000E+0
7.56835938E-2	6.46169019E-6	6.46169019E-6	7.56835938E-2	0.00000000E+0	0.00000000E+0
7.81250000E-2	6.67731001E-6	6.67731001E-6	7.81250000E-2	0.00000000E+0	0.00000000E+0
8.05664063E-2	6.88491991E-6	6.88491991E-6	8.05664063E-2	0.00000000E+0	0.00000000E+0
8.30078125E-2	7.09825008E-6	7.09825008E-6	8.30078125E-2	0.00000000E+0	0.00000000E+0
8.54492188E-2	7.30433021E-6	7.30433021E-6	8.54492188E-2	0.00000000E+0	0.00000000E+0
8.78906250E-2	7.52033020E-6	7.52033020E-6	8.78906250E-2	0.00000000E+0	0.00000000E+0
9.03320313E-2	7.72678959E-6	7.72678959E-6	9.03320313E-2	0.00000000E+0	0.00000000E+0
9.27734375E-2	7.93858999E-6	7.93858999E-6	9.27734375E-2	0.00000000E+0	0.00000000E+0
9.52148438E-2	8.14848045E-6	8.14848045E-6	9.52148438E-2	0.00000000E+0	0.00000000E+0
9.76562500E-2	8.36715026E-6	8.36715026E-6	9.76562500E-2	0.00000000E+0	0.00000000E+0
1.00097656E-1	8.56673978E-6	8.56673978E-6	1.00097656E-1	0.00000000E+0	0.00000000E+0
1.02539062E-1	8.78579976E-6	8.78579976E-6	1.02539062E-1	0.00000000E+0	0.00000000E+0
1.04980469E-1	8.99188035E-6	8.99188035E-6	1.04980469E-1	0.00000000E+0	0.00000000E+0
1.07421875E-1	9.21055016E-6	9.21055016E-6	1.07421875E-1	0.00000000E+0	0.00000000E+0
1.09863281E-1	9.41968028E-6	9.41968028E-6	1.09863281E-1	0.00000000E+0	0.00000000E+0
1.12304687E-1	9.63301045E-6	9.63301045E-6	1.12304687E-1	0.00000000E+0	0.00000000E+0
1.14746094E-1	9.84671988E-6	9.84671988E-6	1.14746094E-1	0.00000000E+0	0.00000000E+0
1.17187500E-1	1.00623001E-5	1.00623001E-5	1.17187500E-1	0.00000000E+0	0.00000000E+0
1.19628906E-1	1.02702998E-5	1.02702998E-5	1.19628906E-1	0.00000000E+0	0.00000000E+0
1.22070312E-1	1.04865003E-5	1.04865003E-5	1.22070312E-1	0.00000000E+0	0.00000000E+0
1.24511719E-1	1.06935004E-5	1.06935004E-5	1.24511719E-1	0.00000000E+0	0.00000000E+0
1.26953125E-1	1.09073999E-5	1.09073999E-5	1.26953125E-1	0.00000000E+0	0.00000000E+0
1.29394531E-1	1.11107001E-5	1.11107001E-5	1.29394531E-1	0.00000000E+0	0.00000000E+0
1.31835937E-1	1.13239003E-5	1.13239003E-5	1.31835937E-1	0.00000000E+0	0.00000000E+0
1.34277344E-1	1.15334997E-5	1.15334997E-5	1.34277344E-1	0.00000000E+0	0.00000000E+0
1.36718750E-1	1.17490999E-5	1.17490999E-5	1.36718750E-1	0.00000000E+0	0.00000000E+0
1.39160156E-1	1.19589004E-5	1.19589004E-5	1.39160156E-1	0.00000000E+0	0.00000000E+0
1.41601562E-1	1.21722996E-5	1.21722996E-5	1.41601562E-1	0.00000000E+0	0.00000000E+0
1.44042969E-1	1.23837999E-5	1.23837999E-5	1.44042969E-1	0.00000000E+0	0.00000000E+0
1.46484375E-1	1.25944998E-5	1.25944998E-5	1.46484375E-1	0.00000000E+0	0.00000000E+0
1.48925781E-1	1.28042002E-5	1.28042002E-5	1.48925781E-1	0.00000000E+0	0.00000000E+0
1.51367187E-1	1.30239996E-5	1.30239996E-5	1.51367187E-1	0.00000000E+0	0.00000000E+0
1.53808594E-1	1.32373998E-5	1.32373998E-5	1.53808594E-1	0.00000000E+0	0.00000000E+0
1.56250000E-1	1.34493002E-5	1.34493002E-5	1.56250000E-1	0.00000000E+0	0.00000000E+0
1.58691406E-1	1.36497001E-5	1.36497001E-5	1.58691406E-1	0.00000000E+0	0.00000000E+0
1.61132812E-1	1.38692003E-5	1.38692003E-5	1.61132812E-1	0.00000000E+0	0.00000000E+0
1.63574219E-1	1.40696002E-5	1.40696002E-5	1.63574219E-1	0.00000000E+0	0.00000000E+0
1.66015625E-1	1.42934996E-5	1.42934996E-5	1.66015625E-1	0.00000000E+0	0.00000000E+0
1.68457031E-1	1.44971000E-5	1.44971000E-5	1.68457031E-1	0.00000000E+0	0.00000000E+0
1.70898437E-1	1.47133997E-5	1.47133997E-5	1.70898437E-1	0.00000000E+0	0.00000000E+0
1.73339844E-1	1.49169000E-5	1.49169000E-5	1.73339844E-1	0.00000000E+0	0.00000000E+0
1.75781250E-1	1.51326003E-5	1.51326003E-5	1.75781250E-1	0.00000000E+0	0.00000000E+0
1.78222656E-1	1.53393994E-5	1.53393994E-5	1.78222656E-1	0.00000000E+0	0.00000000E+0
1.80664062E-1	1.55506004E-5	1.55506004E-5	1.80664062E-1	0.00000000E+0	0.00000000E+0
1.83105469E-1	1.57617997E-5	1.57617997E-5	1.83105469E-1	0.00000000E+0	0.00000000E+0
1.85546875E-1	1.59742995E-5	1.59742995E-5	1.85546875E-1	0.00000000E+0	0.00000000E+0
1.87988281E-1	1.61893004E-5	1.61893004E-5	1.87988281E-1	0.00000000E+0	0.00000000E+0
1.90429687E-1	1.63979003E-5	1.63979003E-5	1.90429687E-1	0.00000000E+0	0.00000000E+0
1.92871094E-1	1.66141999E-5	1.66141999E-5	1.92871094E-1	0.00000000E+0	0.00000000E+0
1.95312500E-1	1.68253991E-5	1.68253991E-5	1.95312500E-1	0.00000000E+0	0.00000000E+0
1.97753906E-1	1.70353997E-5	1.70353997E-5	1.97753906E-1	0.00000000E+0	0.00000000E+0
2.00195312E-1	1.72491000E-5	1.72491000E-5	2.00195312E-1	0.00000000E+0	0.00000000E+0
2.02636719E-1	1.74615998E-5	1.74615998E-5	2.02636719E-1	0.00000000E+0	0.00000000E+0
2.05078125E-1	1.76766007E-5	1.76766007E-5	2.05078125E-1	0.00000000E+0	0.00000000E+0
2.07519531E-1	1.78809005E-5	1.78809005E-5	2.07519531E-1	0.00000000E+0	0.00000000E+0
2.09960937E-1	1.80851002E-5	1.80851002E-5	2.09960937E-1	0.00000000E+0	0.00000000E+0
2.12402344E-1	1.82988006E-5	1.82988006E-5	2.12402344E-1	0.00000000E+0	0.00000000E+0
2.14843750E-1	1.85125991E-5	1.85125991E-5	2.14843750E-1	0.00000000E+0	0.00000000E+0
2.17285156E-1	1.87262995E-5	1.87262995E-5	2.17285156E-1	0.00000000E+0	0.00000000E+0
2.19726562E-1	1.89400998E-5	1.89400998E-5	2.19726562E-1	0.00000000E+0	0.00000000E+0
2.22167969E-1	1.91424006E-5	1.91424006E-5	2.22167969E-1	0.00000000E+0	0.00000000E+0
2.24609375E-1	1.93446995E-5	1.93446995E-5	2.24609375E-1	0.00000000E+0	0.00000000E+0
2.27050781E-1	1.95456996E-5	1.95456996E-5	2.27050781E-1	0.00000000E+0	0.00000000E+0
2.29492187E-1	1.97646004E-5	1.97646004E-5	2.29492187E-1	0.00000000E+0	0.00000000E+0
2.31933594E-1	1.99859005E-5	1.99859005E-5	2.31933594E-1	0.00000000E+0	0.00000000E+0
2.34375000E-1	2.01920993E-5	2.01920993E-5	2.34375000E-1	0.00000000E+0	0.00000000E+0
2.36816406E-1	2.03981999E-5	2.03981999E-5	2.36816406E-1	0.00000000E+0	0.00000000E+0
2.39257812E-1	2.05967008E-5	2.05967008E-5	2.39257812E-1	0.00000000E+0	0.00000000E+0
2.41699219E-1	2.08027996E-5	2.08027996E-5	2.41699219E-1	0.00000000E+0	0.00000000E+0
2.44140625E-1	2.10064009E-5	2.10064009E-5	2.44140625E-1	0.00000000E+0	0.00000000E+0
2.46582031E-1	2.12188006E-5	2.12188006E-5	2.46582031E-1	0.00000000E+0	0.00000000E+0
2.49023437E-1	2.14287993E-5	2.14287993E-5	2.49023437E-1	0.00000000E+0	0.00000000E+0
2.51464844E-1	2.16424996E-5	2.16424996E-5	2.51464844E-1	0.00000000E+0	0.00000000E+0
2.53906250E-1	2.18563000E-5	2.18563000E-5	2.53906250E-1	0.00000000E+0	0.00000000E+0
2.56347656E-1	2.20497004E-5	2.20497004E-5	2.56347656E-1	0.00000000E+0	0.00000000E+0
2.58789062E-1	2.22761992E-5	2.22761992E-5	2.58789062E-1	0.00000000E+0	0.00000000E+0
2.61230469E-1	2.24670002E-5	2.24670002E-5	2.61230469E-1	0.00000000E+0	0.00000000E+0
2.63671875E-1	2.26808006E-5	2.26808006E-5	2.63671875E-1	0.00000000E+0	0.00000000E+0
2.66113281E-1	2.28983008E-5	2.28983008E-5	2.66113281E-1	0.00000000E+0	0.00000000E+0
2.68554687E-1	2.31120994E-5	2.31120994E-5	2.68554687E-1	0.00000000E+0	0.00000000E+0
2.70996094E-1	2.33296996E-5	2.33296996E-5	2.70996094E-1	0.00000000E+0	0.00000000E+0
2.73437500E-1	2.35586995E-5	2.35586995E-5	2.73437500E-1	0.00000000E+0	0.00000000E+0
2.75878906E-1	2.37610002E-5	2.37610002E-5	2.75878906E-1	0.00000000E+0	0.00000000E+0
2.78320312E-1	2.39556994E-5	2.39556994E-5	2.78320312E-1	0.00000000E+0	0.00000000E+0
2.80761719E-1	2.41808993E-5	2.41808993E-5	2.80761719E-1	0.00000000E+0	0.00000000E+0
2.83203125E-1	2.43945997E-5	2.43945997E-5	2.83203125E-1	0.00000000E+0	0.00000000E+0
2.85644531E-1	2.46084001E-5	2.46084001E-5	2.85644531E-1	0.00000000E+0	0.00000000E+0
2.88085937E-1	2.48336000E-5	2.48336000E-5	2.88085937E-1	0.00000000E+0	0.00000000E+0
2.90527344E-1	2.50550002E-5	2.50550002E-5	2.90527344E-1	0.00000000E+0	0.00000000E+0
2.92968750E-1	2.52687005E-5	2.52687005E-5	2.92968750E-1	0.00000000E+0	0.00000000E+0
2.95410156E-1	2.54723000E-5	2.54723000E-5	2.95410156E-1	0.00000000E+0	0.00000000E+0
2.97851562E-1	2.57064003E-5	2.57064003E-5	2.97851562E-1	0.00000000E+0	0.00000000E+0
3.00292969E-1	2.59023000E-5	2.59023000E-5	3.00292969E-1	0.00000000E+0	0.00000000E+0
3.02734375E-1	2.61161003E-5	2.61161003E-5	3.02734375E-1	0.00000000E+0	0.00000000E+0
3.05175781E-1	2.63375005E-5	2.63375005E-5	3.05175781E-1	0.00000000E+0	0.00000000E+0
3.07617187E-1	2.65435992E-5	2.65435992E-5	3.07617187E-1	0.00000000E+0	0.00000000E+0
