1.000000000e-02	3.333333333e+02	5.913242955e+00
1.110101010e-01	3.002729754e+01	5.679186458e+00
2.120202020e-01	1.572177227e+01	5.621141934e+00
3.130303030e-01	1.064859632e+01	5.568849691e+00
4.140404040e-01	8.050744084e+00	5.516772638e+00
5.150505051e-01	6.471857227e+00	5.476489423e+00
6.160606061e-01	5.410723069e+00	5.449927345e+00
7.170707071e-01	4.648542048e+00	5.434467931e+00
8.180808081e-01	4.074577108e+00	5.426873348e+00
9.190909091e-01	3.626772173e+00	5.424521304e+00
1.020101010e+00	3.267650262e+00	5.425545024e+00
1.121111111e+00	2.973240833e+00	5.428681981e+00
1.222121212e+00	2.727498140e+00	5.433096673e+00
1.323131313e+00	2.519276281e+00	5.438241456e+00
1.424141414e+00	2.340591531e+00	5.443759266e+00
1.525151515e+00	2.185575204e+00	5.449418569e+00
1.626161616e+00	2.049816759e+00	5.455070568e+00
1.727171717e+00	1.929937423e+00	5.460621136e+00
1.828181818e+00	1.823305155e+00	5.466012392e+00
1.929191919e+00	1.727839154e+00	5.471210510e+00
2.030202020e+00	1.641872730e+00	5.476197635e+00
2.131212121e+00	1.564055168e+00	5.480966463e+00
2.232222222e+00	1.493280239e+00	5.485516602e+00
2.333232323e+00	1.428633274e+00	5.489852114e+00
2.434242424e+00	1.369351425e+00	5.493979846e+00
2.535252525e+00	1.314793418e+00	5.497908307e+00
2.636262626e+00	1.264416261e+00	5.501646897e+00
2.737272727e+00	1.217757113e+00	5.505205400e+00
2.838282828e+00	1.174419018e+00	5.508593641e+00
2.939292929e+00	1.134059590e+00	5.511821260e+00
3.040303030e+00	1.096381940e+00	5.514897573e+00
3.141313131e+00	1.061127367e+00	5.517831486e+00
3.242323232e+00	1.028069410e+00	5.520631448e+00
3.343333333e+00	9.970089731e-01	5.523305430e+00
3.444343434e+00	9.677703158e-01	5.525860923e+00
3.545353535e+00	9.401977264e-01	5.528304946e+00
3.646363636e+00	9.141527466e-01	5.530644066e+00
3.747373737e+00	8.895118467e-01	5.532884412e+00
3.848383838e+00	8.661644663e-01	5.535031705e+00
3.949393939e+00	8.440113558e-01	5.537091278e+00
4.050404040e+00	8.229631662e-01	5.539068107e+00
4.151414141e+00	8.029392443e-01	5.540966826e+00
4.252424242e+00	7.838666002e-01	5.542791759e+00
4.353434343e+00	7.656790181e-01	5.544546938e+00
4.454444444e+00	7.483162884e-01	5.546236127e+00
4.555454545e+00	7.317235415e-01	5.547862837e+00
4.656464646e+00	7.158506692e-01	5.549430349e+00
4.757474747e+00	7.006518185e-01	5.550941731e+00
4.858484848e+00	6.860849498e-01	5.552399849e+00
4.959494949e+00	6.721114483e-01	5.553807389e+00
5.060505051e+00	6.586957824e-01	5.555166864e+00
5.161515152e+00	6.458052017e-01	5.556480631e+00
5.262525253e+00	6.334094704e-01	5.557750899e+00
5.363535354e+00	6.214806305e-01	5.558979744e+00
5.464545455e+00	6.099927910e-01	5.560169113e+00
5.565555556e+00	5.989219405e-01	5.561320838e+00
5.666565657e+00	5.882457798e-01	5.562436643e+00
5.767575758e+00	5.779435717e-01	5.563518151e+00
5.868585859e+00	5.679960068e-01	5.564566888e+00
5.969595960e+00	5.583850827e-01	5.565584298e+00
6.070606061e+00	5.490939949e-01	5.566571738e+00
6.171616162e+00	5.401070394e-01	5.567530493e+00
6.272626263e+00	5.314095235e-01	5.568461776e+00
6.373636364e+00	5.229876860e-01	5.569366733e+00
6.474646465e+00	5.148286245e-01	5.570246449e+00
6.575656566e+00	5.069202292e-01	5.571101951e+00
6.676666667e+00	4.992511233e-01	5.571934213e+00
6.777676768e+00	4.918106082e-01	5.572744157e+00
6.878686869e+00	4.845886136e-01	5.573532657e+00
6.979696970e+00	4.775756523e-01	5.574300545e+00
7.080707071e+00	4.707627784e-01	5.575048609e+00
7.181717172e+00	4.641415491e-01	5.575777598e+00
7.282727273e+00	4.577039903e-01	5.576488225e+00
7.383737374e+00	4.514425642e-01	5.577181169e+00
7.484747475e+00	4.453501397e-01	5.577857074e+00
7.585757576e+00	4.394199656e-01	5.578516556e+00
7.686767677e+00	4.336456458e-01	5.579160200e+00
7.787777778e+00	4.280211157e-01	5.579788565e+00
7.888787879e+00	4.225406215e-01	5.580402185e+00
7.989797980e+00	4.171987004e-01	5.581001567e+00
8.090808081e+00	4.119901622e-01	5.581587198e+00
8.191818182e+00	4.069100729e-01	5.582159541e+00
8.292828283e+00	4.019537388e-01	5.582719040e+00
8.393838384e+00	3.971166921e-01	5.583266121e+00
8.494848485e+00	3.923946777e-01	5.583801187e+00
8.595858586e+00	3.877836402e-01	5.584324630e+00
8.696868687e+00	3.832797129e-01	5.584836819e+00
8.797878788e+00	3.788792064e-01	5.585338112e+00
8.898888889e+00	3.745785991e-01	5.585828851e+00
8.999898990e+00	3.703745272e-01	5.586309364e+00
9.100909091e+00	3.662637765e-01	5.586779965e+00
9.201919192e+00	3.622432738e-01	5.587240955e+00
9.302929293e+00	3.583100794e-01	5.587692624e+00
9.403939394e+00	3.544613798e-01	5.588135251e+00
9.504949495e+00	3.506944813e-01	5.588569103e+00
9.605959596e+00	3.470068034e-01	5.588994437e+00
9.706969697e+00	3.433958730e-01	5.589411499e+00
9.807979798e+00	3.398593188e-01	5.589820528e+00
9.908989899e+00	3.363948664e-01	5.590221753e+00
1.001000000e+01	3.330003330e-01	5.590615393e+00
