1.000000000e-04	3.333333333e+04	4.781161482e-01
1.059560179e-04	3.145959426e+04	4.781161482e-01
1.122667774e-04	2.969118213e+04	4.781161482e-01
1.189534067e-04	2.802217629e+04	4.781161482e-01
1.260382930e-04	2.644698889e+04	4.781161482e-01
1.335451563e-04	2.496034619e+04	4.781161482e-01
1.414991297e-04	2.355727091e+04	4.781161482e-01
1.499268433e-04	2.223306554e+04	4.781161482e-01
1.588565129e-04	2.098329663e+04	4.781161482e-01
1.683180353e-04	1.980377995e+04	4.781161482e-01
1.783430877e-04	1.869056646e+04	4.781161482e-01
1.889652340e-04	1.763992912e+04	4.781161482e-01
2.002200372e-04	1.664835039e+04	4.781161482e-01
2.121451785e-04	1.571251045e+04	4.781161482e-01
2.247805834e-04	1.482927610e+04	4.781161481e-01
2.381685552e-04	1.399569028e+04	4.781161480e-01
2.523539170e-04	1.320896213e+04	4.781161478e-01
2.673841616e-04	1.246645767e+04	4.781161473e-01
2.833096102e-04	1.176569101e+04	4.781161463e-01
3.001835814e-04	1.110431596e+04	4.781161444e-01
3.180625693e-04	1.048011824e+04	4.781161412e-01
3.370064329e-04	9.891008027e+03	4.781161356e-01
3.570785965e-04	9.335012981e+03	4.781161260e-01
3.783462617e-04	8.810271623e+03	4.781161108e-01
4.008806329e-04	8.315027117e+03	4.781160868e-01
4.247571553e-04	7.847621381e+03	4.781160503e-01
4.500557676e-04	7.406489536e+03	4.781159959e-01
4.768611698e-04	6.990154671e+03	4.781159175e-01
5.052631065e-04	6.597222893e+03	4.781158064e-01
5.353566677e-04	6.226378663e+03	4.781156533e-01
5.672426068e-04	5.876380394e+03	4.781154465e-01
6.010276782e-04	5.546056287e+03	4.781151728e-01
6.368249945e-04	5.234300416e+03	4.781148178e-01
6.747544053e-04	4.940069019e+03	4.781143658e-01
7.149428987e-04	4.662377009e+03	4.781138002e-01
7.575250259e-04	4.400294669e+03	4.781131046e-01
8.026433522e-04	4.152944548e+03	4.781122624e-01
8.504489342e-04	3.919498514e+03	4.781112581e-01
9.011018252e-04	3.699174988e+03	4.781100776e-01
9.547716114e-04	3.491236327e+03	4.781087083e-01
1.011637980e-03	3.294986349e+03	4.781071398e-01
1.071891319e-03	3.109768009e+03	4.781053635e-01
1.135733358e-03	2.934961194e+03	4.781033725e-01
1.203377841e-03	2.769980650e+03	4.781011613e-01
1.275051241e-03	2.614274020e+03	4.780987247e-01
1.350993521e-03	2.467319999e+03	4.780960574e-01
1.431458938e-03	2.328626582e+03	4.780931519e-01
1.516716888e-03	2.197729424e+03	4.780899980e-01
1.607052818e-03	2.074190279e+03	4.780865812e-01
1.702769172e-03	1.957595538e+03	4.780828810e-01
1.804186409e-03	1.847554840e+03	4.780788704e-01
1.911644075e-03	1.743699769e+03	4.780745141e-01
2.025501939e-03	1.645682618e+03	4.780697678e-01
2.146141198e-03	1.553175223e+03	4.780645770e-01
2.273965752e-03	1.465867870e+03	4.780588772e-01
2.409403560e-03	1.383468253e+03	4.780525922e-01
2.552908068e-03	1.305700497e+03	4.780456345e-01
2.704959730e-03	1.232304236e+03	4.780379038e-01
2.866067617e-03	1.163033738e+03	4.780292873e-01
3.036771118e-03	1.097657085e+03	4.780196576e-01
3.217641750e-03	1.035955396e+03	4.780088722e-01
3.409285070e-03	9.777220928e+02	4.779967715e-01
3.612342700e-03	9.227622101e+02	4.779831758e-01
3.827494479e-03	8.708917419e+02	4.779678842e-01
4.055460736e-03	8.219370253e+02	4.779506693e-01
4.297004704e-03	7.757341597e+02	4.779312742e-01
4.552935075e-03	7.321284575e+02	4.779094073e-01
4.824108704e-03	6.909739265e+02	4.778847357e-01
5.111433483e-03	6.521327812e+02	4.778568795e-01
5.415871378e-03	6.154749810e+02	4.778254024e-01
5.738441648e-03	5.808777953e+02	4.777898020e-01
6.080224262e-03	5.482253927e+02	4.777494983e-01
6.442363509e-03	5.174084525e+02	4.777038188e-01
6.826071834e-03	4.883237994e+02	4.776519814e-01
7.232633896e-03	4.608740579e+02	4.775930736e-01
7.663410868e-03	4.349673260e+02	4.775260278e-01
8.119844993e-03	4.105168678e+02	4.774495910e-01
8.603464417e-03	3.874408229e+02	4.773622911e-01
9.115888300e-03	3.656619326e+02	4.772623965e-01
9.658832241e-03	3.451072811e+02	4.771478708e-01
1.023411402e-02	3.257080512e+02	4.770163239e-01
1.084365969e-02	3.073992941e+02	4.768649592e-01
1.148951000e-02	2.901197120e+02	4.766905195e-01
1.217382728e-02	2.738114528e+02	4.764892358e-01
1.289890261e-02	2.584199163e+02	4.762567812e-01
1.366716356e-02	2.438935714e+02	4.759882356e-01
1.448118228e-02	2.301837840e+02	4.756780660e-01
1.534368409e-02	2.172446535e+02	4.753201282e-01
1.625755666e-02	2.050328596e+02	4.749076949e-01
1.722585965e-02	1.935075172e+02	4.744335156e-01
1.825183494e-02	1.826300393e+02	4.738899122e-01
1.933891750e-02	1.723640081e+02	4.732689094e-01
2.049074690e-02	1.626750528e+02	4.725624039e-01
2.171117946e-02	1.535307347e+02	4.717623664e-01
2.300430120e-02	1.449004386e+02	4.708610706e-01
2.437444150e-02	1.367552702e+02	4.698513435e-01
2.582618761e-02	1.290679594e+02	4.687268233e-01
2.736439997e-02	1.218127690e+02	4.674822138e-01
2.899422854e-02	1.149654087e+02	4.661135228e-01
3.072112999e-02	1.085029533e+02	4.646182694e-01
3.255088600e-02	1.024037666e+02	4.629956480e-01
3.448962260e-02	9.664742846e+01	4.612466410e-01
3.654383071e-02	9.121466657e+01	4.593740694e-01
3.872038782e-02	8.608729202e+01	4.573825818e-01
