1.000000000e-04	3.333333333e+04	5.728154892e-01	6.866695357e-01	
1.059560179e-04	3.145959426e+04	5.728154892e-01	6.866695357e-01	
1.122667774e-04	2.969118213e+04	5.728154892e-01	6.866695357e-01	
1.189534067e-04	2.802217629e+04	5.728154892e-01	6.866695357e-01	
1.260382930e-04	2.644698889e+04	5.728154892e-01	6.866695357e-01	
1.335451563e-04	2.496034619e+04	5.728154892e-01	6.866695357e-01	
1.414991297e-04	2.355727091e+04	5.728154892e-01	6.866695357e-01	
1.499268433e-04	2.223306554e+04	5.728154892e-01	6.866695357e-01	
1.588565129e-04	2.098329663e+04	5.728154892e-01	6.866695357e-01	
1.683180353e-04	1.980377995e+04	5.728154892e-01	6.866695357e-01	
1.783430877e-04	1.869056646e+04	5.728154892e-01	6.866695357e-01	
1.889652340e-04	1.763992912e+04	5.728154892e-01	6.866695357e-01	
2.002200372e-04	1.664835039e+04	5.728154892e-01	6.866695357e-01	
2.121451785e-04	1.571251045e+04	5.728154892e-01	6.866695357e-01	
2.247805834e-04	1.482927610e+04	5.728154892e-01	6.866695356e-01	
2.381685552e-04	1.399569028e+04	5.728154892e-01	6.866695355e-01	
2.523539170e-04	1.320896213e+04	5.728154893e-01	6.866695354e-01	
2.673841616e-04	1.246645767e+04	5.728154894e-01	6.866695350e-01	
2.833096102e-04	1.176569101e+04	5.728154896e-01	6.866695343e-01	
3.001835814e-04	1.110431596e+04	5.728154899e-01	6.866695329e-01	
3.180625693e-04	1.048011824e+04	5.728154905e-01	6.866695305e-01	
3.370064329e-04	9.891008027e+03	5.728154915e-01	6.866695264e-01	
3.570785965e-04	9.335012981e+03	5.728154932e-01	6.866695194e-01	
3.783462617e-04	8.810271623e+03	5.728154960e-01	6.866695082e-01	
4.008806329e-04	8.315027117e+03	5.728155003e-01	6.866694906e-01	
4.247571553e-04	7.847621381e+03	5.728155070e-01	6.866694638e-01	
4.500557676e-04	7.406489536e+03	5.728155168e-01	6.866694239e-01	
4.768611698e-04	6.990154671e+03	5.728155311e-01	6.866693663e-01	
5.052631065e-04	6.597222893e+03	5.728155512e-01	6.866692848e-01	
5.353566677e-04	6.226378663e+03	5.728155790e-01	6.866691724e-01	
5.672426068e-04	5.876380394e+03	5.728156166e-01	6.866690206e-01	
6.010276782e-04	5.546056287e+03	5.728156663e-01	6.866688197e-01	
6.368249945e-04	5.234300416e+03	5.728157307e-01	6.866685591e-01	
6.747544053e-04	4.940069019e+03	5.728158128e-01	6.866682273e-01	
7.149428987e-04	4.662377009e+03	5.728159154e-01	6.866678121e-01	
7.575250259e-04	4.400294669e+03	5.728160417e-01	6.866673015e-01	
8.026433522e-04	4.152944548e+03	5.728161946e-01	6.866666833e-01	
8.504489342e-04	3.919498514e+03	5.728163769e-01	6.866659461e-01	
9.011018252e-04	3.699174988e+03	5.728165912e-01	6.866650795e-01	
9.547716114e-04	3.491236327e+03	5.728168397e-01	6.866640744e-01	
1.011637980e-03	3.294986349e+03	5.728171244e-01	6.866629230e-01	
1.071891319e-03	3.109768009e+03	5.728174469e-01	6.866616191e-01	
1.135733358e-03	2.934961194e+03	5.728178083e-01	6.866601576e-01	
1.203377841e-03	2.769980650e+03	5.728182097e-01	6.866585344e-01	
1.275051241e-03	2.614274020e+03	5.728186520e-01	6.866567458e-01	
1.350993521e-03	2.467319999e+03	5.728191362e-01	6.866547878e-01	
1.431458938e-03	2.328626582e+03	5.728196636e-01	6.866526550e-01	
1.516716888e-03	2.197729424e+03	5.728202361e-01	6.866503398e-01	
1.607052818e-03	2.074190279e+03	5.728208564e-01	6.866478316e-01	
1.702769172e-03	1.957595538e+03	5.728215281e-01	6.866451154e-01	
1.804186409e-03	1.847554840e+03	5.728222561e-01	6.866421713e-01	
1.911644075e-03	1.743699769e+03	5.728230470e-01	6.866389734e-01	
2.025501939e-03	1.645682618e+03	5.728239086e-01	6.866354892e-01	
2.146141198e-03	1.553175223e+03	5.728248509e-01	6.866316787e-01	
2.273965752e-03	1.465867870e+03	5.728258857e-01	6.866274945e-01	
2.409403560e-03	1.383468253e+03	5.728270267e-01	6.866228807e-01	
2.552908068e-03	1.305700497e+03	5.728282900e-01	6.866177730e-01	
2.704959730e-03	1.232304236e+03	5.728296935e-01	6.866120978e-01	
2.866067617e-03	1.163033738e+03	5.728312579e-01	6.866057723e-01	
3.036771118e-03	1.097657085e+03	5.728330064e-01	6.865987029e-01	
3.217641750e-03	1.035955396e+03	5.728349647e-01	6.865907850e-01	
3.409285070e-03	9.777220928e+02	5.728371620e-01	6.865819013e-01	
3.612342700e-03	9.227622101e+02	5.728396308e-01	6.865719200e-01	
3.827494479e-03	8.708917419e+02	5.728424077e-01	6.865606935e-01	
4.055460736e-03	8.219370253e+02	5.728455341e-01	6.865480547e-01	
4.297004704e-03	7.757341597e+02	5.728490566e-01	6.865338150e-01	
4.552935075e-03	7.321284575e+02	5.728530283e-01	6.865177601e-01	
4.824108704e-03	6.909739265e+02	5.728575097e-01	6.864996456e-01	
5.111433483e-03	6.521327812e+02	5.728625700e-01	6.864791922e-01	
5.415871378e-03	6.154749810e+02	5.728682887e-01	6.864560795e-01	
5.738441648e-03	5.808777953e+02	5.728747571e-01	6.864299382e-01	
6.080224262e-03	5.482253927e+02	5.728820810e-01	6.864003420e-01	
6.442363509e-03	5.174084525e+02	5.728903830e-01	6.863667967e-01	
6.826071834e-03	4.883237994e+02	5.728998055e-01	6.863287272e-01	
7.232633896e-03	4.608740579e+02	5.729105151e-01	6.862854626e-01	
7.663410868e-03	4.349673260e+02	5.729227066e-01	6.862362177e-01	
8.119844993e-03	4.105168678e+02	5.729366087e-01	6.861800707e-01	
8.603464417e-03	3.874408229e+02	5.729524904e-01	6.861159385e-01	
9.115888300e-03	3.656619326e+02	5.729706683e-01	6.860425465e-01	
9.658832241e-03	3.451072811e+02	5.729915148e-01	6.859583953e-01	
1.023411402e-02	3.257080512e+02	5.730154673e-01	6.858617243e-01	
1.084365969e-02	3.073992941e+02	5.730430381e-01	6.857504725e-01	
1.148951000e-02	2.901197120e+02	5.730748242e-01	6.856222381e-01	
1.217382728e-02	2.738114528e+02	5.731115171e-01	6.854742399e-01	
1.289890261e-02	2.584199163e+02	5.731539113e-01	6.853032823e-01	
1.366716356e-02	2.438935714e+02	5.732029113e-01	6.851057281e-01	
1.448118228e-02	2.301837840e+02	5.732595353e-01	6.848774817e-01	
1.534368409e-02	2.172446535e+02	5.733249160e-01	6.846139882e-01	
1.625755666e-02	2.050328596e+02	5.734002955e-01	6.843102513e-01	
1.722585965e-02	1.935075172e+02	5.734870153e-01	6.839608733e-01	
1.825183494e-02	1.826300393e+02	5.735865000e-01	6.835601216e-01	
1.933891750e-02	1.723640081e+02	5.737002339e-01	6.831020200e-01	
2.049074690e-02	1.626750528e+02	5.738297310e-01	6.825804680e-01	
2.171117946e-02	1.535307347e+02	5.739764997e-01	6.819893842e-01	
2.300430120e-02	1.449004386e+02	5.741420010e-01	6.813228700e-01	
2.437444150e-02	1.367552702e+02	5.743276037e-01	6.805753894e-01	
2.582618761e-02	1.290679594e+02	5.745345377e-01	6.797419557e-01	
2.736439997e-02	1.218127690e+02	5.747638467e-01	6.788183172e-01	
2.899422854e-02	1.149654087e+02	5.750163447e-01	6.778011337e-01	
3.072112999e-02	1.085029533e+02	5.752925759e-01	6.766881326e-01	
3.255088600e-02	1.024037666e+02	5.755927828e-01	6.754782362e-01	
3.448962260e-02	9.664742846e+01	5.759168828e-01	6.741716544e-01	
3.654383071e-02	9.121466657e+01	5.762644543e-01	6.727699347e-01	
3.872038782e-02	8.608729202e+01	5.766347355e-01	6.712759689e-01	
4.102658106e-02	8.124813834e+01	5.770266324e-01	6.696939538e-01	
4.347013158e-02	7.668100399e+01	5.774387386e-01	6.680293100e-01	
4.605922041e-02	7.237059819e+01	5.778693638e-01	6.662885611e-01	
4.880251584e-02	6.830248966e+01	5.783165705e-01	6.644791827e-01	
5.170920243e-02	6.446305835e+01	5.787782153e-01	6.626094255e-01	
5.478901180e-02	6.083944981e+01	5.792519937e-01	6.606881246e-01	
5.805225516e-02	5.741953218e+01	5.797354849e-01	6.587245017e-01	
6.150985789e-02	5.419185555e+01	5.802261933e-01	6.567279686e-01	
6.517339605e-02	5.114561363e+01	5.807215845e-01	6.547079403e-01	
6.905513520e-02	4.827060759e+01	5.812191098e-01	6.526736622e-01	
7.316807143e-02	4.555721188e+01	5.817162170e-01	6.506340555e-01	
7.752597489e-02	4.299634204e+01	5.822103411e-01	6.485975829e-01	
8.214343585e-02	4.057942426e+01	5.826988684e-01	6.465721325e-01	
8.703591361e-02	3.829836667e+01	5.831790697e-01	6.445649175e-01	
9.221978823e-02	3.614553229e+01	5.836479949e-01	6.425823853e-01	
9.771241535e-02	3.411371340e+01	5.841023259e-01	6.406301273e-01	
1.035321843e-01	3.219610747e+01	5.845381844e-01	6.387127808e-01	
1.096985798e-01	3.038629433e+01	5.849508984e-01	6.368339121e-01	
1.162322469e-01	2.867821472e+01	5.853347330e-01	6.349958718e-01	
1.231550603e-01	2.706614998e+01	5.856825997e-01	6.331996164e-01	
1.304901978e-01	2.554470289e+01	5.859857638e-01	6.314444953e-01	
1.382622174e-01	2.410877965e+01	5.862335736e-01	6.297280066e-01	
1.464971398e-01	2.275357278e+01	5.864132425e-01	6.280455342e-01	
1.552225357e-01	2.147454503e+01	5.865097140e-01	6.263900858e-01	
1.644676178e-01	2.026741421e+01	5.865056408e-01	6.247520560e-01	
1.742633386e-01	1.912813883e+01	5.863815037e-01	6.231190472e-01	
1.846424943e-01	1.805290459e+01	5.861158890e-01	6.214757794e-01	
1.956398344e-01	1.703811161e+01	5.856859351e-01	6.198041215e-01	
2.072921780e-01	1.608036235e+01	5.850679416e-01	6.180832723e-01	
2.196385372e-01	1.517645025e+01	5.842381257e-01	6.162901089e-01	
2.327202479e-01	1.432334901e+01	5.831734924e-01	6.143997125e-01	
2.465811076e-01	1.351820245e+01	5.818527740e-01	6.123860639e-01	
2.612675226e-01	1.275831493e+01	5.802573837e-01	6.102228888e-01	
2.768286630e-01	1.204114233e+01	5.783723236e-01	6.078846165e-01	
2.933166278e-01	1.136428357e+01	5.761869833e-01	6.053474009e-01	
3.107866188e-01	1.072547250e+01	5.736957745e-01	6.025901462e-01	
3.292971255e-01	1.012257039e+01	5.708985552e-01	5.995954695e-01	
3.489101213e-01	9.553558723e+00	5.678008133e-01	5.963505371e-01	
3.696912707e-01	9.016532435e+00	5.644135977e-01	5.928477171e-01	
3.917101491e-01	8.509693561e+00	5.607532057e-01	5.890850026e-01	
4.150404758e-01	8.031345201e+00	5.568406514e-01	5.850661781e-01	
4.397603609e-01	7.579885841e+00	5.527009570e-01	5.808007233e-01	
4.659525669e-01	7.153803993e+00	5.483623178e-01	5.763034648e-01	
4.937047853e-01	6.751673131e+00	5.438551968e-01	5.715940092e-01	
5.231099308e-01	6.372146918e+00	5.392114033e-01	5.666960018e-01	
5.542664521e-01	6.013954698e+00	5.344632059e-01	5.616362652e-01	
5.872786613e-01	5.675897241e+00	5.296425203e-01	5.564438762e-01	
6.222570837e-01	5.356842728e+00	5.247802010e-01	5.511492361e-01	
