1.000000000e-04	3.333333333e+04	4.438065188e-01
1.059560179e-04	3.145959426e+04	4.438065188e-01
1.122667774e-04	2.969118213e+04	4.438065188e-01
1.189534067e-04	2.802217629e+04	4.438065188e-01
1.260382930e-04	2.644698889e+04	4.438065188e-01
1.335451563e-04	2.496034619e+04	4.438065188e-01
1.414991297e-04	2.355727091e+04	4.438065188e-01
1.499268433e-04	2.223306554e+04	4.438065188e-01
1.588565129e-04	2.098329663e+04	4.438065188e-01
1.683180353e-04	1.980377995e+04	4.438065188e-01
1.783430877e-04	1.869056646e+04	4.438065188e-01
1.889652340e-04	1.763992912e+04	4.438065188e-01
2.002200372e-04	1.664835039e+04	4.438065188e-01
2.121451785e-04	1.571251045e+04	4.438065188e-01
2.247805834e-04	1.482927610e+04	4.438065186e-01
2.381685552e-04	1.399569028e+04	4.438065185e-01
2.523539170e-04	1.320896213e+04	4.438065184e-01
2.673841616e-04	1.246645767e+04	4.438065179e-01
2.833096102e-04	1.176569101e+04	4.438065170e-01
3.001835814e-04	1.110431596e+04	4.438065152e-01
3.180625693e-04	1.048011824e+04	4.438065122e-01
3.370064329e-04	9.891008027e+03	4.438065070e-01
3.570785965e-04	9.335012981e+03	4.438064982e-01
3.783462617e-04	8.810271623e+03	4.438064840e-01
4.008806329e-04	8.315027117e+03	4.438064618e-01
4.247571553e-04	7.847621381e+03	4.438064280e-01
4.500557676e-04	7.406489536e+03	4.438063776e-01
4.768611698e-04	6.990154671e+03	4.438063048e-01
5.052631065e-04	6.597222893e+03	4.438062019e-01
5.353566677e-04	6.226378663e+03	4.438060600e-01
5.672426068e-04	5.876380394e+03	4.438058683e-01
6.010276782e-04	5.546056287e+03	4.438056146e-01
6.368249945e-04	5.234300416e+03	4.438052855e-01
6.747544053e-04	4.940069019e+03	4.438048665e-01
7.149428987e-04	4.662377009e+03	4.438043421e-01
7.575250259e-04	4.400294669e+03	4.438036973e-01
8.026433522e-04	4.152944548e+03	4.438029166e-01
8.504489342e-04	3.919498514e+03	4.438019857e-01
9.011018252e-04	3.699174988e+03	4.438008913e-01
9.547716114e-04	3.491236327e+03	4.437996220e-01
1.011637980e-03	3.294986349e+03	4.437981680e-01
1.071891319e-03	3.109768009e+03	4.437965214e-01
1.135733358e-03	2.934961194e+03	4.437946758e-01
1.203377841e-03	2.769980650e+03	4.437926260e-01
1.275051241e-03	2.614274020e+03	4.437903673e-01
1.350993521e-03	2.467319999e+03	4.437878947e-01
1.431458938e-03	2.328626582e+03	4.437852014e-01
1.516716888e-03	2.197729424e+03	4.437822777e-01
1.607052818e-03	2.074190279e+03	4.437791104e-01
1.702769172e-03	1.957595538e+03	4.437756803e-01
1.804186409e-03	1.847554840e+03	4.437719626e-01
1.911644075e-03	1.743699769e+03	4.437679243e-01
2.025501939e-03	1.645682618e+03	4.437635245e-01
2.146141198e-03	1.553175223e+03	4.437587127e-01
2.273965752e-03	1.465867870e+03	4.437534290e-01
2.409403560e-03	1.383468253e+03	4.437476029e-01
2.552908068e-03	1.305700497e+03	4.437411532e-01
2.704959730e-03	1.232304236e+03	4.437339869e-01
2.866067617e-03	1.163033738e+03	4.437259995e-01
3.036771118e-03	1.097657085e+03	4.437170728e-01
3.217641750e-03	1.035955396e+03	4.437070749e-01
3.409285070e-03	9.777220928e+02	4.436958576e-01
3.612342700e-03	9.227622101e+02	4.436832545e-01
3.827494479e-03	8.708917419e+02	4.436690794e-01
4.055460736e-03	8.219370253e+02	4.436531213e-01
4.297004704e-03	7.757341597e+02	4.436351423e-01
4.552935075e-03	7.321284575e+02	4.436148718e-01
4.824108704e-03	6.909739265e+02	4.435920015e-01
5.111433483e-03	6.521327812e+02	4.435661790e-01
5.415871378e-03	6.154749810e+02	4.435370001e-01
5.738441648e-03	5.808777953e+02	4.435039989e-01
6.080224262e-03	5.482253927e+02	4.434666377e-01
6.442363509e-03	5.174084525e+02	4.434242933e-01
6.826071834e-03	4.883237994e+02	4.433762405e-01
7.232633896e-03	4.608740579e+02	4.433216336e-01
7.663410868e-03	4.349673260e+02	4.432594828e-01
8.119844993e-03	4.105168678e+02	4.431886266e-01
8.603464417e-03	3.874408229e+02	4.431077006e-01
9.115888300e-03	3.656619326e+02	4.430150993e-01
9.658832241e-03	3.451072811e+02	4.429089353e-01
1.023411402e-02	3.257080512e+02	4.427869927e-01
1.084365969e-02	3.073992941e+02	4.426466793e-01
1.148951000e-02	2.901197120e+02	4.424849758e-01
1.217382728e-02	2.738114528e+02	4.422983882e-01
1.289890261e-02	2.584199163e+02	4.420829056e-01
1.366716356e-02	2.438935714e+02	4.418339672e-01
1.448118228e-02	2.301837840e+02	4.415464441e-01
1.534368409e-02	2.172446535e+02	4.412146405e-01
1.625755666e-02	2.050328596e+02	4.408323207e-01
1.722585965e-02	1.935075172e+02	4.403927634e-01
1.825183494e-02	1.826300393e+02	4.398888513e-01
1.933891750e-02	1.723640081e+02	4.393131917e-01
2.049074690e-02	1.626750528e+02	4.386582730e-01
2.171117946e-02	1.535307347e+02	4.379166524e-01
2.300430120e-02	1.449004386e+02	4.370811681e-01
2.437444150e-02	1.367552702e+02	4.361451711e-01
2.582618761e-02	1.290679594e+02	4.351027646e-01
2.736439997e-02	1.218127690e+02	4.339490394e-01
2.899422854e-02	1.149654087e+02	4.326802956e-01
3.072112999e-02	1.085029533e+02	4.312942338e-01
3.255088600e-02	1.024037666e+02	4.297901080e-01
3.448962260e-02	9.664742846e+01	4.281688294e-01
3.654383071e-02	9.121466657e+01	4.264330139e-01
3.872038782e-02	8.608729202e+01	4.245869711e-01
4.102658106e-02	8.124813834e+01	4.226366336e-01
4.347013158e-02	7.668100399e+01	4.205894321e-01
4.605922041e-02	7.237059819e+01	4.184541207e-01
4.880251584e-02	6.830248966e+01	4.162405665e-01
5.170920243e-02	6.446305835e+01	4.139595079e-01
5.478901180e-02	6.083944981e+01	4.116223006e-01
5.805225516e-02	5.741953218e+01	4.092406584e-01
6.150985789e-02	5.419185555e+01	4.068264012e-01
6.517339605e-02	5.114561363e+01	4.043912190e-01
6.905513520e-02	4.827060759e+01	4.019464600e-01
7.316807143e-02	4.555721188e+01	3.995029436e-01
7.752597489e-02	4.299634204e+01	3.970708043e-01
8.214343585e-02	4.057942426e+01	3.946593595e-01
8.703591361e-02	3.829836667e+01	3.922769996e-01
9.221978823e-02	3.614553229e+01	3.899310909e-01
9.771241535e-02	3.411371340e+01	3.876278809e-01
1.035321843e-01	3.219610747e+01	3.853723937e-01
1.096985798e-01	3.038629433e+01	3.831683053e-01
1.162322469e-01	2.867821472e+01	3.810177855e-01
1.231550603e-01	2.706614998e+01	3.789213019e-01
1.304901978e-01	2.554470289e+01	3.768773860e-01
1.382622174e-01	2.410877965e+01	3.748823658e-01
1.464971398e-01	2.275357278e+01	3.729300814e-01
1.552225357e-01	2.147454503e+01	3.710116078e-01
1.644676178e-01	2.026741421e+01	3.691150145e-01
1.742633386e-01	1.912813883e+01	3.672251999e-01
1.846424943e-01	1.805290459e+01	3.653238393e-01
1.956398344e-01	1.703811161e+01	3.633894823e-01
2.072921780e-01	1.608036235e+01	3.613978334e-01
2.196385372e-01	1.517645025e+01	3.593222346e-01
2.327202479e-01	1.432334901e+01	3.571343598e-01
2.465811076e-01	1.351820245e+01	3.548051066e-01
2.612675226e-01	1.275831493e+01	3.523056583e-01
2.768286630e-01	1.204114233e+01	3.496086660e-01
2.933166278e-01	1.136428357e+01	3.466894814e-01
3.107866188e-01	1.072547250e+01	3.435273654e-01
3.292971255e-01	1.012257039e+01	3.401065829e-01
3.489101213e-01	9.553558723e+00	3.364173044e-01
3.696912707e-01	9.016532435e+00	3.324562429e-01
3.917101491e-01	8.509693561e+00	3.282269753e-01
4.150404758e-01	8.031345201e+00	3.237399221e-01
4.397603609e-01	7.579885841e+00	3.190119914e-01
4.659525669e-01	7.153803993e+00	3.140659151e-01
4.937047853e-01	6.751673131e+00	3.089293365e-01
5.231099308e-01	6.372146918e+00	3.036337189e-01
5.542664521e-01	6.013954698e+00	2.982131546e-01
5.872786613e-01	5.675897241e+00	2.927031580e-01
6.222570837e-01	5.356842728e+00	2.871395112e-01
6.593188271e-01	5.055722962e+00	2.815572220e-01
6.985879747e-01	4.771529792e+00	2.759896375e-01
7.401959997e-01	4.503311737e+00	2.704677355e-01
7.842822061e-01	4.250170802e+00	2.650196026e-01
8.309941949e-01	4.011259469e+00	2.596700948e-01
8.804883582e-01	3.785777861e+00	2.544406617e-01
9.329304026e-01	3.572971064e+00	2.493493138e-01
9.884959047e-01	3.372126599e+00	2.479876910e-01
1.047370898e+00	3.182572038e+00	2.521303748e-01
1.109752496e+00	3.003672751e+00	2.561708021e-01
1.175849554e+00	2.834829781e+00	2.601005670e-01
1.245883364e+00	2.675477841e+00	2.639129780e-01
1.320088401e+00	2.525083420e+00	2.676029206e-01
1.398713103e+00	2.383142996e+00	2.711667105e-01
1.482020706e+00	2.249181351e+00	2.746019454e-01
1.570290125e+00	2.122749982e+00	2.779073580e-01
1.663816886e+00	2.003425594e+00	2.810826735e-01
1.762914118e+00	1.890808689e+00	2.841284753e-01
1.867913599e+00	1.784522226e+00	2.870460792e-01
1.979166868e+00	1.684210355e+00	2.898374184e-01
2.097046401e+00	1.589537233e+00	2.925049384e-01
2.221946861e+00	1.500185892e+00	2.950515024e-01
2.354286414e+00	1.415857184e+00	2.974803071e-01
2.494508135e+00	1.336268776e+00	2.997948092e-01
2.643081487e+00	1.261154206e+00	3.019986598e-01
2.800503894e+00	1.190261988e+00	3.040956479e-01
2.967302408e+00	1.123354776e+00	3.060896522e-01
3.144035472e+00	1.060208564e+00	3.079845996e-01
3.331294788e+00	1.000611938e+00	3.097844296e-01
3.529707303e+00	9.443653673e-01	3.114930652e-01
3.739937302e+00	8.912805386e-01	3.131143883e-01
3.962688639e+00	8.411797235e-01	3.146522195e-01
4.198707084e+00	7.938951840e-01	3.161103017e-01
4.448782831e+00	7.492686112e-01	3.174922876e-01
4.713753134e+00	7.071505950e-01	3.188017289e-01
4.994505116e+00	6.674001239e-01	3.200420694e-01
